Observations for Station 01415 starting 1105Z 21 Aug 2022, Latitude: 58.874 Longitude: 5.665

-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
  308.5   8871  -40.8  -65.8      5   0.02    198   29.8  325.1  325.2  325.2
  308.2   8877  -40.8  -65.8      5   0.02    198   29.8  325.2  325.2  325.2
  308.0   8882  -40.9  -65.8      5   0.02    198   29.8  325.2  325.3  325.2
  307.7   8887  -40.9  -65.8      5   0.02    198   29.8  325.2  325.3  325.2
  307.5   8893  -40.9  -65.8      5   0.02    198   29.8  325.3  325.4  325.3
  307.3   8898  -40.9  -65.8      5   0.02    198   29.8  325.3  325.4  325.3
  307.1   8903  -41.0  -65.9      5   0.02    198   29.8  325.3  325.4  325.3
  306.8   8908  -41.0  -65.9      5   0.02    198   29.8  325.4  325.4  325.4
  306.6   8913  -41.0  -65.9      5   0.02    198   29.8  325.4  325.5  325.4
  306.4   8918  -41.1  -66.0      5   0.02    198   29.7  325.4  325.5  325.4
  306.1   8923  -41.1  -66.0      5   0.02    198   29.7  325.4  325.5  325.4
  305.9   8928  -41.1  -66.0      5   0.02    198   29.7  325.5  325.5  325.5
  305.7   8932  -41.2  -66.0      5   0.02    198   29.7  325.5  325.6  325.5
  305.5   8937  -41.2  -66.0      5   0.02    198   29.7  325.5  325.6  325.5
  305.3   8942  -41.2  -66.0      5   0.02    198   29.7  325.5  325.6  325.5
  305.1   8946  -41.3  -66.0      5   0.02    198   29.6  325.5  325.6  325.5
  304.9   8951  -41.3  -66.1      5   0.02    199   29.6  325.5  325.6  325.5
  304.7   8955  -41.3  -66.1      5   0.02    199   29.6  325.5  325.6  325.5
  304.5   8960  -41.4  -66.1      5   0.02    199   29.6  325.6  325.7  325.6
  304.3   8964  -41.3  -66.0      5   0.02    199   29.5  325.7  325.8  325.7
  304.1   8969  -41.3  -66.0      5   0.02    199   29.5  325.8  325.9  325.8
  303.9   8974  -41.2  -66.0      5   0.02    199   29.5  325.9  326.0  325.9
  303.7   8978  -41.2  -66.0      5   0.02    200   29.5  326.0  326.1  326.1
  303.4   8983  -41.2  -66.0      5   0.02    200   29.4  326.1  326.2  326.1
  303.2   8987  -41.2  -66.0      5   0.02    200   29.4  326.2  326.3  326.2
  303.1   8992  -41.2  -66.0      5   0.02    200   29.4  326.3  326.3  326.3
  302.9   8996  -41.2  -66.1      5   0.02    200   29.3  326.3  326.4  326.3
  302.7   9000  -41.2  -66.1      5   0.02    201   29.3  326.4  326.4  326.4
  302.5   9005  -41.2  -66.2      5   0.02    201   29.2  326.4  326.5  326.4
  302.3   9009  -41.2  -66.3      5   0.02    201   29.2  326.5  326.5  326.5
  302.1   9014  -41.2  -66.3      5   0.02    201   29.1  326.5  326.6  326.5
  301.9   9018  -41.2  -66.4      5   0.02    201   29.0  326.6  326.7  326.6
  301.7   9022  -41.2  -66.5      5   0.02    201   29.0  326.7  326.7  326.7
  301.5   9027  -41.2  -66.6      5   0.02    201   28.9  326.7  326.8  326.7
  301.3   9032  -41.2  -66.7      5   0.02    202   28.8  326.8  326.9  326.8
  301.1   9036  -41.2  -66.7      5   0.02    202   28.8  326.9  326.9  326.9
  300.9   9040  -41.2  -66.8      5   0.02    202   28.7  326.9  327.0  326.9
  300.7   9045  -41.2  -66.9      4   0.02    202   28.6  327.0  327.0  327.0
  300.5   9050  -41.2  -67.0      4   0.02    202   28.5  327.0  327.1  327.0
  300.3   9054  -41.2  -67.1      4   0.02    202   28.4  327.1  327.2  327.1
  300.1   9059  -41.2  -67.2      4   0.02    202   28.3  327.1  327.2  327.1
  300.0   9060  -41.2  -67.2      4   0.01    202   28.2  327.2  327.2  327.2
  299.9   9063  -41.2  -67.3      4   0.01    202   28.2  327.2  327.3  327.2
  299.7   9068  -41.2  -67.4      4   0.01    202   28.2  327.2  327.3  327.2
  299.5   9072  -41.2  -67.4      4   0.01    202   28.1  327.3  327.4  327.3
  299.3   9077  -41.2  -67.5      4   0.01    202   28.0  327.3  327.4  327.3
  299.1   9082  -41.3  -67.6      4   0.01    202   27.9  327.4  327.5  327.4
  298.9   9086  -41.3  -67.7      4   0.01    202   27.8  327.4  327.5  327.4
  298.7   9091  -41.3  -67.7      4   0.01    202   27.7  327.5  327.6  327.5
  298.5   9095  -41.3  -67.8      4   0.01    202   27.6  327.5  327.6  327.5
  298.2   9100  -41.3  -67.9      4   0.01    202   27.5  327.6  327.6  327.6
  298.1   9105  -41.3  -68.0      4   0.01    202   27.5  327.6  327.7  327.6
  297.8   9109  -41.3  -68.1      4   0.01    202   27.4  327.7  327.7  327.7
  297.6   9114  -41.3  -68.2      4   0.01    202   27.3  327.7  327.8  327.7
  297.4   9118  -41.4  -68.3      4   0.01    202   27.2  327.8  327.8  327.8
  297.2   9123  -41.4  -68.3      4   0.01    202   27.2  327.8  327.9  327.8
  297.1   9127  -41.4  -68.4      4   0.01    202   27.1  327.9  327.9  327.9
  296.9   9132  -41.4  -68.5      4   0.01    202   27.1  327.9  328.0  327.9
  296.7   9136  -41.4  -68.5      4   0.01    202   27.0  328.0  328.0  328.0
  296.5   9141  -41.4  -68.6      4   0.01    202   27.0  328.0  328.1  328.0
  296.3   9145  -41.4  -68.7      4   0.01    202   26.9  328.1  328.2  328.1
  296.1   9150  -41.4  -68.7      4   0.01    202   26.9  328.2  328.2  328.2
  295.9   9154  -41.3  -68.8      4   0.01    202   26.9  328.3  328.3  328.3
  295.7   9158  -41.3  -68.8      3   0.01    202   26.9  328.4  328.4  328.4
  295.5   9163  -41.3  -68.9      3   0.01    202   26.9  328.5  328.6  328.5
  295.3   9168  -41.2  -68.9      3   0.01    202   26.9  328.6  328.7  328.6
  295.1   9172  -41.2  -68.9      3   0.01    202   26.9  328.8  328.8  328.8
  294.9   9176  -41.1  -68.9      3   0.01    202   26.9  328.9  328.9  328.9
  294.7   9181  -41.1  -68.8      3   0.01    202   26.9  329.0  329.0  329.0
  294.5   9186  -41.1  -68.8      3   0.01    202   26.9  329.0  329.1  329.0
  294.3   9190  -41.1  -68.7      3   0.01    202   26.9  329.1  329.2  329.1
  294.1   9195  -41.1  -68.7      4   0.01    202   27.0  329.2  329.2  329.2
  293.9   9200  -41.1  -68.6      4   0.01    202   27.0  329.2  329.2  329.2
  293.7   9205  -41.1  -68.5      4   0.01    202   27.0  329.2  329.3  329.2
  293.5   9210  -41.2  -68.4      4   0.01    203   27.1  329.3  329.4  329.3
  293.3   9214  -41.2  -68.4      4   0.01    203   27.1  329.4  329.4  329.4
  293.1   9219  -41.2  -68.4      4   0.01    203   27.1  329.4  329.5  329.4
  292.8   9224  -41.2  -68.4      4   0.01    203   27.2  329.5  329.5  329.5
  292.6   9229  -41.2  -68.3      4   0.01    203   27.2  329.6  329.6  329.6
  292.4   9234  -41.1  -68.3      4   0.01    203   27.2  329.7  329.7  329.7
  292.2   9239  -41.1  -68.3      4   0.01    203   27.3  329.8  329.9  329.8
  292.0   9244  -41.0  -68.2      4   0.01    203   27.3  330.0  330.1  330.0
  291.8   9249  -40.9  -68.2      4   0.01    203   27.3  330.2  330.2  330.2
  291.6   9254  -40.9  -68.1      4   0.01    203   27.4  330.3  330.3  330.3
  291.4   9259  -40.9  -68.1      4   0.01    203   27.4  330.4  330.4  330.4
  291.1   9264  -40.9  -68.1      4   0.01    203   27.4  330.4  330.5  330.4
  290.9   9269  -40.9  -68.1      4   0.01    203   27.4  330.5  330.5  330.5
  290.7   9274  -40.9  -68.1      4   0.01    203   27.4  330.5  330.6  330.5
  290.5   9278  -40.9  -68.2      4   0.01    203   27.4  330.6  330.7  330.6
  290.3   9283  -40.9  -68.2      4   0.01    203   27.4  330.7  330.7  330.7
  290.1   9288  -40.9  -68.2      4   0.01    203   27.4  330.7  330.8  330.7
  289.9   9292  -40.9  -68.2      4   0.01    203   27.4  330.8  330.8  330.8
  289.7   9297  -40.9  -68.3      4   0.01    203   27.4  330.8  330.9  330.9
  289.6   9301  -40.9  -68.4      4   0.01    203   27.4  330.9  331.0  330.9
  289.4   9306  -40.9  -68.4      4   0.01    203   27.4  330.9  331.0  330.9
  289.2   9310  -40.9  -68.5      4   0.01    203   27.3  331.0  331.1  331.0
  289.0   9315  -41.0  -68.5      4   0.01    203   27.3  331.0  331.1  331.0
  288.8   9319  -41.0  -68.6      3   0.01    203   27.3  331.1  331.2  331.1
  288.6   9324  -41.0  -68.6      3   0.01    203   27.2  331.1  331.2  331.1
  288.4   9329  -41.0  -68.7      3   0.01    203   27.2  331.2  331.2  331.2
  288.2   9333  -41.0  -68.7      3   0.01    204   27.1  331.2  331.2  331.2
  288.0   9338  -41.1  -68.7      3   0.01    204   27.1  331.2  331.3  331.2
  287.8   9342  -41.1  -68.7      3   0.01    204   27.0  331.2  331.3  331.2
  287.6   9347  -41.2  -68.7      3   0.01    204   27.0  331.2  331.3  331.2
  287.4   9351  -41.2  -68.7      4   0.01    204   26.9  331.2  331.3  331.2
  287.2   9356  -41.2  -68.7      4   0.01    204   26.9  331.3  331.3  331.3
  287.0   9360  -41.2  -68.6      4   0.01    204   26.8  331.3  331.4  331.3
  286.9   9365  -41.2  -68.6      4   0.01    204   26.8  331.4  331.4  331.4
  286.7   9369  -41.2  -68.5      4   0.01    205   26.7  331.4  331.4  331.4
  286.5   9374  -41.3  -68.5      4   0.01    205   26.7  331.4  331.5  331.4
  286.3   9378  -41.3  -68.4      4   0.01    205   26.6  331.5  331.5  331.5
  286.1   9383  -41.3  -68.4      4   0.01    205   26.6  331.5  331.6  331.5
  285.9   9387  -41.3  -68.3      4   0.01    205   26.5  331.6  331.7  331.6
  285.7   9392  -41.2  -68.2      4   0.01    205   26.5  331.7  331.8  331.7
  285.5   9397  -41.2  -68.2      4   0.01    205   26.4  331.9  331.9  331.9
  285.3   9402  -41.2  -68.1      4   0.01    205   26.4  332.0  332.0  332.0
  285.1   9406  -41.2  -68.0      4   0.01    205   26.3  332.0  332.1  332.0
  284.9   9411  -41.2  -68.0      4   0.01    206   26.3  332.0  332.1  332.1
  284.7   9416  -41.2  -68.0      4   0.01    206   26.2  332.1  332.1  332.1
  284.5   9422  -41.3  -67.9      4   0.01    206   26.2  332.1  332.2  332.1
  284.2   9427  -41.3  -67.9      4   0.01    206   26.1  332.1  332.2  332.1
  284.0   9432  -41.3  -67.9      4   0.01    206   26.1  332.2  332.2  332.2
  283.8   9437  -41.3  -67.9      4   0.01    206   26.0  332.2  332.3  332.2
  283.6   9443  -41.4  -67.9      4   0.01    206   26.0  332.2  332.3  332.2
  283.3   9448  -41.4  -67.9      4   0.01    206   25.9  332.3  332.3  332.3
  283.1   9454  -41.4  -67.9      4   0.01    207   25.9  332.3  332.4  332.3
  282.9   9460  -41.5  -67.9      4   0.01    207   25.8  332.3  332.4  332.3
  282.6   9466  -41.5  -67.8      4   0.01    207   25.8  332.4  332.5  332.4
  282.4   9471  -41.5  -67.8      4   0.01    207   25.7  332.4  332.5  332.4
  282.1   9477  -41.5  -67.8      4   0.01    207   25.7  332.5  332.5  332.5
  281.9   9483  -41.6  -67.8      4   0.01    207   25.6  332.5  332.6  332.5
  281.7   9488  -41.6  -67.8      4   0.01    207   25.6  332.5  332.6  332.5
  281.4   9494  -41.6  -67.8      4   0.01    207   25.5  332.6  332.6  332.6
  281.2   9500  -41.7  -67.8      4   0.01    207   25.5  332.6  332.7  332.6
  281.0   9505  -41.7  -67.8      4   0.01    207   25.4  332.6  332.7  332.6
  280.8   9510  -41.7  -67.8      4   0.01    207   25.4  332.7  332.7  332.7
  280.5   9516  -41.7  -67.8      4   0.01    207   25.3  332.7  332.8  332.7
  280.3   9521  -41.8  -67.8      4   0.01    207   25.3  332.8  332.8  332.8
  280.1   9527  -41.8  -67.9      4   0.01    207   25.2  332.8  332.8  332.8
  279.8   9532  -41.8  -67.9      4   0.01    207   25.2  332.8  332.9  332.8
  279.6   9538  -41.9  -68.0      4   0.01    207   25.1  332.9  332.9  332.9
  279.4   9544  -41.9  -68.0      4   0.01    207   25.1  332.9  333.0  332.9
  279.1   9550  -41.9  -68.0      4   0.01    207   25.0  333.0  333.1  333.0
  278.9   9556  -41.8  -68.1      4   0.01    207   25.0  333.2  333.2  333.2
  278.6   9562  -41.8  -68.1      4   0.01    207   25.0  333.3  333.4  333.3
  278.4   9568  -41.7  -68.2      4   0.01    207   24.9  333.5  333.6  333.5
  278.1   9574  -41.7  -68.3      4   0.01    207   24.9  333.7  333.7  333.7
  277.9   9580  -41.6  -68.3      4   0.01    207   24.9  333.9  333.9  333.9
  277.6   9586  -41.5  -68.4      4   0.01    207   24.8  334.1  334.2  334.1
  277.4   9591  -41.4  -68.4      4   0.01    207   24.8  334.3  334.4  334.3
  277.2   9596  -41.3  -68.5      4   0.01    206   24.8  334.4  334.5  334.4
  277.0   9601  -41.3  -68.6      4   0.01    206   24.8  334.5  334.6  334.5
  276.8   9606  -41.4  -68.7      4   0.01    206   24.7  334.6  334.6  334.6
  276.6   9610  -41.4  -68.8      4   0.01    206   24.7  334.6  334.6  334.6
  276.5   9615  -41.4  -68.8      4   0.01    206   24.7  334.6  334.7  334.6
  276.3   9620  -41.4  -68.9      4   0.01    206   24.7  334.7  334.7  334.7
  276.1   9624  -41.4  -68.9      3   0.01    206   24.6  334.7  334.7  334.7
  275.9   9629  -41.5  -69.0      3   0.01    206   24.6  334.7  334.8  334.7
  275.7   9634  -41.5  -69.0      3   0.01    206   24.6  334.8  334.8  334.8
  275.5   9639  -41.5  -69.1      3   0.01    206   24.5  334.8  334.9  334.9
  275.2   9645  -41.4  -69.1      3   0.01    206   24.4  335.0  335.0  335.0
  275.0   9650  -41.4  -69.1      3   0.01    206   24.4  335.1  335.2  335.1
  274.8   9656  -41.4  -69.1      3   0.01    206   24.3  335.2  335.3  335.2
  274.6   9661  -41.4  -69.1      3   0.01    206   24.2  335.3  335.3  335.3
  274.4   9667  -41.4  -69.2      3   0.01    206   24.1  335.3  335.4  335.3
  274.1   9673  -41.4  -69.2      3   0.01    206   24.0  335.4  335.5  335.4
  273.9   9679  -41.4  -69.3      3   0.01    206   23.9  335.5  335.5  335.5
  273.6   9684  -41.4  -69.3      3   0.01    206   23.8  335.6  335.6  335.6
  273.4   9690  -41.4  -69.4      3   0.01    206   23.7  335.7  335.8  335.7
  273.2   9696  -41.4  -69.4      3   0.01    207   23.6  335.8  335.9  335.8
  272.9   9702  -41.3  -69.4      3   0.01    207   23.4  335.9  336.0  335.9
  272.7   9708  -41.3  -69.4      3   0.01    207   23.3  336.1  336.1  336.1
  272.4   9714  -41.3  -69.4      3   0.01    207   23.2  336.2  336.2  336.2
  272.2   9720  -41.3  -69.5      3   0.01    207   23.0  336.3  336.3  336.3
  272.0   9726  -41.3  -69.5      3   0.01    208   22.9  336.3  336.4  336.3
  271.7   9732  -41.3  -69.6      3   0.01    208   22.8  336.4  336.4  336.4
  271.5   9737  -41.4  -69.6      3   0.01    208   22.7  336.4  336.4  336.4
  271.3   9743  -41.4  -69.6      3   0.01    208   22.5  336.4  336.5  336.4
  271.1   9748  -41.4  -69.7      3   0.01    209   22.4  336.5  336.5  336.5
  270.9   9753  -41.4  -69.7      3   0.01    209   22.3  336.5  336.6  336.5
  270.7   9758  -41.4  -69.7      3   0.01    209   22.2  336.6  336.7  336.6
  270.5   9763  -41.4  -69.7      3   0.01    209   22.1  336.7  336.8  336.7
  270.3   9768  -41.4  -69.7      3   0.01    210   22.1  336.8  336.9  336.8
  270.1   9772  -41.4  -69.8      3   0.01    210   22.0  336.9  336.9  336.9
  269.9   9777  -41.4  -69.8      3   0.01    210   22.0  336.9  336.9  336.9
  269.7   9782  -41.4  -69.9      3   0.01    210   21.9  336.9  337.0  336.9
  269.5   9787  -41.4  -69.9      3   0.01    211   21.9  337.0  337.0  337.0
  269.3   9793  -41.4  -70.0      3   0.01    211   21.9  337.1  337.1  337.1
  269.1   9798  -41.5  -70.0      3   0.01    211   21.9  337.1  337.2  337.1
  268.9   9803  -41.4  -70.0      3   0.01    211   21.9  337.2  337.3  337.2
  268.7   9809  -41.4  -70.0      3   0.01    212   21.9  337.3  337.4  337.3
  268.5   9814  -41.4  -70.0      3   0.01    212   21.9  337.5  337.5  337.5
  268.2   9820  -41.4  -70.0      3   0.01    212   21.9  337.5  337.6  337.6
  268.0   9825  -41.4  -70.1      3   0.01    212   22.0  337.6  337.7  337.6
  267.8   9831  -41.4  -70.1      3   0.01    212   22.0  337.7  337.7  337.7
  267.6   9836  -41.4  -70.1      3   0.01    213   22.0  337.7  337.8  337.7
  267.4   9842  -41.4  -70.2      3   0.01    213   22.1  337.8  337.8  337.8
  267.2   9847  -41.5  -70.2      3   0.01    213   22.1  337.8  337.8  337.8
  266.9   9853  -41.5  -70.2      3   0.01    213   22.2  337.8  337.9  337.8
  266.7   9858  -41.6  -70.3      3   0.01    213   22.2  337.8  337.9  337.8
  266.5   9864  -41.6  -70.3      3   0.01    213   22.3  337.9  337.9  337.9
  266.3   9869  -41.6  -70.4      3   0.01    213   22.3  337.9  337.9  337.9
  266.1   9875  -41.6  -70.4      3   0.01    213   22.4  337.9  338.0  337.9
  265.9   9880  -41.7  -70.4      3   0.01    213   22.4  338.0  338.0  338.0
  265.6   9886  -41.7  -70.5      3   0.01    213   22.4  338.0  338.1  338.0
  265.4   9891  -41.7  -70.5      3   0.01    213   22.5  338.1  338.1  338.1
  265.2   9897  -41.7  -70.5      3   0.01    213   22.5  338.1  338.2  338.1
  265.0   9902  -41.7  -70.6      3   0.01    213   22.5  338.2  338.3  338.2
  264.8   9907  -41.7  -70.6      3   0.01    213   22.5  338.3  338.3  338.3
  264.6   9912  -41.7  -70.6      3   0.01    213   22.5  338.4  338.4  338.4
  264.4   9918  -41.7  -70.6      3   0.01    213   22.5  338.4  338.5  338.4
  264.2   9923  -41.8  -70.7      3   0.01    213   22.5  338.4  338.5  338.4
  264.0   9928  -41.8  -70.7      3   0.01    213   22.5  338.5  338.5  338.5
  263.8   9934  -41.8  -70.7      3   0.01    213   22.5  338.5  338.6  338.5
  263.5   9939  -41.8  -70.7      3   0.01    213   22.5  338.6  338.7  338.6
  263.3   9945  -41.8  -70.6      3   0.01    213   22.5  338.7  338.8  338.7
  263.1   9950  -41.7  -70.6      3   0.01    212   22.4  338.9  338.9  338.9
  263.0   9954  -41.7  -70.5      3   0.01    212   22.4  339.0  339.1  339.0
  262.8   9959  -41.7  -70.5      3   0.01    212   22.4  339.1  339.2  339.1
  262.6   9964  -41.7  -70.5      3   0.01    212   22.4  339.2  339.2  339.2
  262.4   9968  -41.7  -70.5      3   0.01    212   22.4  339.2  339.3  339.2
  262.3   9972  -41.7  -70.5      3   0.01    212   22.3  339.3  339.3  339.3
  262.1   9977  -41.7  -70.5      3   0.01    212   22.3  339.3  339.4  339.3
  261.9   9981  -41.7  -70.5      3   0.01    211   22.3  339.4  339.4  339.4
  261.8   9986  -41.7  -70.4      3   0.01    211   22.3  339.4  339.5  339.4
  261.6   9990  -41.7  -70.4      3   0.01    211   22.3  339.5  339.5  339.5
  261.4   9994  -41.7  -70.4      3   0.01    211   22.3  339.5  339.6  339.5
  261.2   9999  -41.8  -70.4      3   0.01    211   22.3  339.5  339.6  339.5
  261.1  10003  -41.8  -70.4      3   0.01    211   22.3  339.6  339.6  339.6
  260.9  10007  -41.8  -70.4      3   0.01    211   22.3  339.6  339.6  339.6
  260.8  10012  -41.8  -70.4      3   0.01    211   22.3  339.6  339.7  339.6
  260.6  10016  -41.8  -70.3      3   0.01    211   22.3  339.7  339.8  339.7
  260.4  10021  -41.8  -70.3      3   0.01    210   22.3  339.8  339.9  339.8
  260.2  10025  -41.7  -70.3      3   0.01    210   22.3  339.9  340.0  339.9
  260.1  10030  -41.7  -70.3      3   0.01    210   22.4  340.1  340.1  340.1
  259.9  10035  -41.7  -70.3      3   0.01    210   22.4  340.1  340.2  340.2
  259.7  10039  -41.7  -70.3      3   0.01    210   22.4  340.2  340.3  340.2
  259.5  10044  -41.7  -70.4      3   0.01    210   22.4  340.3  340.3  340.3
  259.4  10048  -41.7  -70.4      3   0.01    210   22.5  340.3  340.4  340.3
  259.2  10052  -41.7  -70.4      3   0.01    210   22.5  340.4  340.4  340.4
  259.0  10057  -41.7  -70.5      3   0.01    210   22.5  340.4  340.5  340.4
  258.9  10061  -41.7  -70.5      3   0.01    210   22.5  340.5  340.6  340.5
  258.7  10065  -41.7  -70.5      3   0.01    210   22.6  340.6  340.6  340.6
  258.5  10069  -41.7  -70.6      3   0.01    210   22.6  340.6  340.7  340.6
  258.4  10074  -41.7  -70.6      3   0.01    210   22.6  340.7  340.7  340.7
  258.2  10078  -41.7  -70.6      3   0.01    209   22.6  340.7  340.8  340.7
  258.0  10083  -41.7  -70.6      3   0.01    209   22.6  340.8  340.8  340.8
  257.9  10088  -41.7  -70.6      3   0.01    209   22.7  340.8  340.9  340.8
  257.7  10092  -41.8  -70.7      3   0.01    209   22.7  340.9  340.9  340.9
  257.5  10097  -41.8  -70.7      3   0.01    209   22.7  340.9  340.9  340.9
  257.3  10102  -41.9  -70.7      3   0.01    209   22.7  340.9  340.9  340.9
  257.1  10108  -41.9  -70.8      3   0.01    209   22.7  340.9  340.9  340.9
  256.9  10113  -42.0  -70.8      3   0.01    209   22.7  340.8  340.9  340.9
  256.7  10118  -42.0  -70.9      3   0.01    208   22.7  340.9  340.9  340.9
  256.5  10123  -42.0  -70.9      3   0.01    208   22.8  340.9  341.0  340.9
  256.3  10128  -42.0  -70.9      3   0.01    208   22.8  341.0  341.0  341.0
  256.1  10134  -42.0  -71.0      3   0.01    208   22.8  341.1  341.1  341.1
  255.9  10139  -42.0  -71.0      3   0.01    208   22.8  341.2  341.2  341.2
  255.7  10144  -42.0  -71.0      3   0.01    208   22.8  341.2  341.3  341.2
  255.5  10149  -42.0  -71.1      3   0.01    208   22.8  341.3  341.4  341.3
  255.3  10154  -42.0  -71.2      3   0.01    208   22.8  341.4  341.5  341.4
  255.1  10159  -42.0  -71.2      3   0.01    208   22.8  341.5  341.6  341.5
  254.9  10164  -42.0  -71.3      3   0.01    207   22.8  341.6  341.7  341.6
  254.7  10170  -41.9  -71.3      3   0.01    207   22.8  341.7  341.8  341.7
  254.5  10175  -42.0  -71.4      3   0.01    207   22.8  341.8  341.8  341.8
  254.3  10181  -42.0  -71.4      3   0.01    207   22.9  341.8  341.9  341.8
  254.1  10187  -42.1  -71.5      3   0.01    207   22.9  341.8  341.9  341.8
  253.9  10192  -42.1  -71.6      3   0.01    207   22.9  341.8  341.9  341.8
  253.7  10198  -42.1  -71.6      3   0.01    207   22.9  341.8  341.9  341.8
  253.5  10203  -42.2  -71.6      3   0.01    207   22.9  341.9  341.9  341.9
  253.3  10209  -42.2  -71.6      3   0.01    207   22.9  341.9  342.0  341.9
  253.1  10215  -42.2  -71.6      3   0.01    207   23.0  342.0  342.0  342.0
  252.8  10220  -42.2  -71.7      3   0.01    207   23.0  342.0  342.1  342.0
  252.6  10226  -42.3  -71.7      3   0.01    208   23.0  342.0  342.1  342.0
  252.4  10232  -42.3  -71.7      3   0.01    208   23.0  342.1  342.1  342.1
  252.2  10237  -42.3  -71.8      3   0.01    208   23.0  342.2  342.2  342.2
  252.0  10243  -42.3  -71.8      3   0.01    208   23.1  342.2  342.3  342.2
  251.8  10248  -42.3  -71.8      3   0.01    208   23.1  342.3  342.4  342.3
  251.6  10254  -42.3  -71.9      3   0.01    208   23.1  342.4  342.5  342.4
  251.4  10259  -42.3  -71.9      3   0.01    208   23.1  342.5  342.5  342.5
  251.2  10264  -42.3  -71.9      2   0.01    208   23.2  342.5  342.6  342.5
  251.0  10270  -42.3  -72.0      2   0.01    208   23.2  342.6  342.6  342.6
  250.8  10275  -42.3  -72.0      2   0.01    208   23.2  342.7  342.7  342.7
  250.6  10280  -42.3  -72.1      2   0.01    209   23.3  342.7  342.8  342.7
  250.4  10285  -42.4  -72.1      2   0.01    209   23.3  342.8  342.8  342.8
  250.2  10290  -42.4  -72.2      2   0.01    209   23.4  342.8  342.9  342.8
  250.0  10296  -42.4  -72.3      2   0.01    209   23.4  342.9  342.9  342.9
  250.0  10296  -42.4  -72.3      2   0.01    209   23.5  342.9  342.9  342.9
  249.8  10301  -42.4  -72.3      2   0.01    209   23.5  342.9  343.0  342.9
  249.7  10306  -42.4  -72.4      2   0.01    209   23.5  343.0  343.0  343.0
  249.5  10311  -42.5  -72.4      2   0.01    209   23.6  343.0  343.1  343.0
  249.3  10316  -42.5  -72.4      2   0.01    209   23.6  343.1  343.1  343.1
  249.1  10321  -42.5  -72.5      2   0.01    209   23.7  343.1  343.1  343.1
  248.9  10326  -42.5  -72.5      2   0.01    209   23.7  343.2  343.2  343.2
  248.7  10330  -42.5  -72.5      2   0.01    209   23.8  343.2  343.3  343.2
  248.6  10335  -42.5  -72.5      2   0.01    209   23.8  343.3  343.3  343.3
  248.4  10340  -42.5  -72.5      2   0.01    209   23.9  343.3  343.4  343.3
  248.2  10344  -42.5  -72.5      2   0.01    209   24.0  343.4  343.4  343.4
  248.1  10349  -42.5  -72.5      2   0.01    209   24.0  343.4  343.5  343.4
  247.9  10353  -42.6  -72.6      2   0.01    209   24.1  343.5  343.5  343.5
  247.7  10358  -42.6  -72.6      2   0.01    209   24.2  343.5  343.6  343.5
  247.6  10362  -42.6  -72.6      2   0.01    209   24.2  343.6  343.6  343.6
  247.4  10367  -42.6  -72.6      2   0.01    210   24.3  343.6  343.7  343.6
  247.3  10371  -42.6  -72.6      2   0.01    210   24.4  343.6  343.7  343.6
  247.1  10375  -42.7  -72.7      2   0.01    210   24.5  343.7  343.7  343.7
  246.9  10379  -42.7  -72.7      2   0.01    210   24.5  343.7  343.7  343.7
  246.8  10383  -42.7  -72.8      2   0.01    210   24.6  343.7  343.7  343.7
  246.7  10387  -42.8  -72.8      2   0.01    210   24.7  343.6  343.7  343.6
  246.5  10391  -42.8  -72.9      2   0.01    210   24.8  343.6  343.7  343.6
  246.4  10395  -42.9  -72.9      2   0.01    210   24.8  343.6  343.7  343.6
  246.2  10400  -42.9  -73.0      2   0.01    210   24.9  343.6  343.7  343.6
  246.1  10404  -42.9  -73.0      2   0.01    210   25.0  343.7  343.7  343.7
  245.9  10408  -42.9  -73.0      2   0.01    210   25.1  343.8  343.8  343.8
  245.8  10412  -42.9  -73.1      2   0.01    210   25.1  343.8  343.9  343.8
  245.6  10417  -42.9  -73.1      2   0.01    210   25.2  343.9  344.0  343.9
  245.4  10421  -42.9  -73.1      2   0.01    210   25.2  344.0  344.0  344.0
  245.3  10425  -42.9  -73.2      2   0.01    211   25.3  344.0  344.1  344.0
  245.1  10430  -42.9  -73.3      2   0.01    211   25.4  344.1  344.1  344.1
  245.0  10434  -42.9  -73.3      2   0.01    211   25.4  344.1  344.2  344.1
  244.8  10438  -42.9  -73.4      2   0.01    211   25.5  344.2  344.3  344.2
  244.7  10442  -42.9  -73.5      2   0.01    211   25.5  344.3  344.4  344.3
  244.5  10446  -42.8  -73.5      2   0.01    211   25.6  344.4  344.5  344.4
  244.4  10450  -42.8  -73.6      2   0.01    211   25.6  344.6  344.6  344.6
  244.2  10454  -42.7  -73.6      2   0.01    211   25.6  344.7  344.7  344.7
  244.1  10458  -42.7  -73.7      2   0.01    211   25.7  344.9  344.9  344.9
  243.9  10463  -42.6  -73.8      2   0.01    211   25.7  345.0  345.0  345.0
  243.8  10467  -42.6  -73.9      2   0.01    211   25.7  345.1  345.1  345.1
  243.6  10471  -42.6  -74.0      2   0.01    211   25.7  345.2  345.2  345.2
  243.5  10475  -42.5  -74.1      2   0.01    211   25.7  345.3  345.3  345.3
